platform,software,review,country
App Store,TaxFix Deutschland,"Though it was not reading the uploaded documents correctly, it is still good to use. Vorauszahlungen cannot be entered but taxoffice knows it. everything else is good. The steps are very lengthy but i think it is required for tax filing.",Germany
App Store,TaxFix Deutschland,"Very useful app. It makes tax declaration like a game. It takes about 30 minutes to submit your tax declaration. I need also to say thanks to the support department, because they helped me a lot, not only to complete the identification process in just a few minutes, but they also delivered the tax declaration to the tax office the same day, because I told them that I needed to meet the deadline. 5 stars for sure.",Germany
App Store,TaxFix Deutschland,"The app is crashing when accepting the 2023 tax return. I also got the email notification saying to update the app in the Play Store, but no new version is available in the Play Store, and my app is already up-to-date. Please fix the issue asap.",Germany
App Store,TaxFix Deutschland,"UPD: the app support contacted me and offered to check my declaration. Possibly this is an error on the side of tax authorities. will update later. Original review: The app estimated that I will get back around €800. In reality, tax authorities asked me to PAY €300. So something went wrong in the app calculations apparently. The app itself is ok.",Germany
App Store,TaxFix Deutschland,"Good overall experience. However, if you are trying to upload a file, and the file has a space, like in ""payslip 2022.pdf"", it will not work. The file should be named ""payslip2022.pdf"".",Germany
App Store,TaxFix Deutschland,Super comfortable and easy to fill up. Very much user friendly and explanatory. And the best part is that it's in English so it helps to not feel completely lost in the German bureacracy.,Germany
App Store,TaxFix Deutschland,"Worst app for taxes! Estimated to get about 1200 euros back, got an email from tax fix saying: you are getting 1000 euros back. Got the letter from Finanzamt and I ended up paying 7 euros to the Finanzamt. I even had to pay for such a bad service!!!!",Germany
App Store,TaxFix Deutschland,"Well structured and comprehensive, very convenient",Germany
App Store,TaxFix Deutschland,"Easy to use but taxes by nature is complicated. I'm glad i kept a lot of records otherwise how can i remember the costs? And of course if there had been house moving and job shift, the filing requires more steps. Thanks taxfix!",Germany
App Store,TaxFix Deutschland,"I would not recommend anyone to use the apps for your ""Steuererklärung "". This app doesn't calculate it well and gives you incorrect information about your income on how much you should receive back from the state. It's just a waste of time.",Germany
